# Here you find the simulation outputdata
# Look into hetero_Particles.dat for general simulation data and aggregate data
#
#######################################################
# Experiment:							hetero
# Date:									2025-04-04 11:41

#######################################################
# Conditions acc to:					Pe
# Peclet Number:						0.0000e+00
# z-Velocity (m/s):						0.0000e+00
# Box_size (rel. to r_mean):			280
# Hight above max(z) (rel. to r_mean):	60
# Timestep adjustment:					1.00
# Temperature (K):						1488.10
#######################################################
# Particle Size Distribution:			lognorm
# Particle Mean Radius (nm):			4.48
# Particle sDerivation:					0.37
# Calculation Friction acc to:			Chen & Dahneke
#######################################################
# Primary particles:					200000
# Aggregates:							6452
# Particle Number Distribution:			none
# Particles per Aggregate:				31
#
# Fractal Dimension / Prefactor:		2.05	1.30
# Epsilon,Delta,Deformation:			1.001	1.010	1.000
# One Material is used
# Density (kg/m^3):						4.23e+03
#
#######################################################
# Agg	Np	Diff_p(m^2/s)	frict	m_p(kg)	t_s(s)	r_g	rho(kg/m^3)
217	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095372e-08	4.230e+03
218	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099254e-08	4.230e+03
219	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084378e-08	4.230e+03
220	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087260e-08	4.230e+03
221	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097601e-08	4.230e+03
222	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.100304e-08	4.230e+03
223	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083196e-08	4.230e+03
224	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094503e-08	4.230e+03
225	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081411e-08	4.230e+03
226	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094973e-08	4.230e+03
227	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077934e-08	4.230e+03
228	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083930e-08	4.230e+03
229	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.037882e-08	4.230e+03
230	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099070e-08	4.230e+03
231	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097172e-08	4.230e+03
232	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.100754e-08	4.230e+03
233	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095653e-08	4.230e+03
234	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088408e-08	4.230e+03
235	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101452e-08	4.230e+03
236	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091395e-08	4.230e+03
237	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095458e-08	4.230e+03
238	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077870e-08	4.230e+03
239	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.100835e-08	4.230e+03
240	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090178e-08	4.230e+03
241	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097905e-08	4.230e+03
242	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080045e-08	4.230e+03
243	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082732e-08	4.230e+03
244	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077436e-08	4.230e+03
245	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090411e-08	4.230e+03
246	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061686e-08	4.230e+03
247	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090070e-08	4.230e+03
248	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101629e-08	4.230e+03
249	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098657e-08	4.230e+03
250	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086096e-08	4.230e+03
251	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079940e-08	4.230e+03
252	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089495e-08	4.230e+03
253	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095177e-08	4.230e+03
254	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089425e-08	4.230e+03
255	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092461e-08	4.230e+03
256	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082809e-08	4.230e+03
257	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095917e-08	4.230e+03
258	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095661e-08	4.230e+03
259	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095737e-08	4.230e+03
260	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092787e-08	4.230e+03
261	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090003e-08	4.230e+03
262	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095504e-08	4.230e+03
263	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091815e-08	4.230e+03
264	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092328e-08	4.230e+03
265	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088739e-08	4.230e+03
266	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094922e-08	4.230e+03
267	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084218e-08	4.230e+03
268	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087763e-08	4.230e+03
269	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092365e-08	4.230e+03
270	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097871e-08	4.230e+03
271	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089765e-08	4.230e+03
272	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098153e-08	4.230e+03
273	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090048e-08	4.230e+03
274	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072228e-08	4.230e+03
275	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099757e-08	4.230e+03
276	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099454e-08	4.230e+03
277	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098400e-08	4.230e+03
278	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087991e-08	4.230e+03
279	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096078e-08	4.230e+03
280	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078117e-08	4.230e+03
281	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087989e-08	4.230e+03
282	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.064855e-08	4.230e+03
283	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088884e-08	4.230e+03
284	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078897e-08	4.230e+03
285	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071241e-08	4.230e+03
286	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093372e-08	4.230e+03
287	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081354e-08	4.230e+03
288	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085690e-08	4.230e+03
289	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085128e-08	4.230e+03
290	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074196e-08	4.230e+03
291	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085962e-08	4.230e+03
292	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090517e-08	4.230e+03
293	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087302e-08	4.230e+03
294	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085721e-08	4.230e+03
295	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074473e-08	4.230e+03
296	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090464e-08	4.230e+03
297	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092611e-08	4.230e+03
298	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.100062e-08	4.230e+03
299	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.102407e-08	4.230e+03
300	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090235e-08	4.230e+03
301	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093152e-08	4.230e+03
302	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074684e-08	4.230e+03
303	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091847e-08	4.230e+03
304	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097112e-08	4.230e+03
305	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084569e-08	4.230e+03
306	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094200e-08	4.230e+03
307	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.100047e-08	4.230e+03
308	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088664e-08	4.230e+03
309	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097719e-08	4.230e+03
310	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077631e-08	4.230e+03
311	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.059580e-08	4.230e+03
312	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093067e-08	4.230e+03
313	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092083e-08	4.230e+03
314	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099957e-08	4.230e+03
315	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071320e-08	4.230e+03
316	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097964e-08	4.230e+03
317	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089272e-08	4.230e+03
318	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101558e-08	4.230e+03
319	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083677e-08	4.230e+03
320	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074910e-08	4.230e+03
321	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079004e-08	4.230e+03
322	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099182e-08	4.230e+03
323	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098178e-08	4.230e+03
324	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.070295e-08	4.230e+03
325	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089500e-08	4.230e+03
326	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094861e-08	4.230e+03
327	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093116e-08	4.230e+03
328	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097320e-08	4.230e+03
329	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085341e-08	4.230e+03
330	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.060797e-08	4.230e+03
331	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085783e-08	4.230e+03
332	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087849e-08	4.230e+03
333	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077736e-08	4.230e+03
334	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.065440e-08	4.230e+03
335	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098935e-08	4.230e+03
336	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.066929e-08	4.230e+03
337	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088222e-08	4.230e+03
338	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.051594e-08	4.230e+03
339	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095213e-08	4.230e+03
340	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090122e-08	4.230e+03
341	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074561e-08	4.230e+03
342	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071296e-08	4.230e+03
343	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.023112e-08	4.230e+03
344	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095886e-08	4.230e+03
345	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.053477e-08	4.230e+03
346	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092629e-08	4.230e+03
347	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085339e-08	4.230e+03
348	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061062e-08	4.230e+03
349	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097712e-08	4.230e+03
350	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094637e-08	4.230e+03
351	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077259e-08	4.230e+03
352	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080739e-08	4.230e+03
353	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087941e-08	4.230e+03
354	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.070528e-08	4.230e+03
355	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.065652e-08	4.230e+03
356	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085021e-08	4.230e+03
357	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090840e-08	4.230e+03
358	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092604e-08	4.230e+03
359	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075063e-08	4.230e+03
360	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076548e-08	4.230e+03
361	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.051459e-08	4.230e+03
362	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.047248e-08	4.230e+03
363	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089285e-08	4.230e+03
364	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.052601e-08	4.230e+03
365	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093813e-08	4.230e+03
366	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076051e-08	4.230e+03
367	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078036e-08	4.230e+03
368	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071037e-08	4.230e+03
369	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097186e-08	4.230e+03
370	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067285e-08	4.230e+03
371	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088796e-08	4.230e+03
372	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074720e-08	4.230e+03
373	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076074e-08	4.230e+03
374	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094884e-08	4.230e+03
375	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072945e-08	4.230e+03
376	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075922e-08	4.230e+03
377	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086531e-08	4.230e+03
378	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080663e-08	4.230e+03
379	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092645e-08	4.230e+03
380	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073850e-08	4.230e+03
381	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089293e-08	4.230e+03
382	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099892e-08	4.230e+03
383	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097552e-08	4.230e+03
384	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095739e-08	4.230e+03
385	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090282e-08	4.230e+03
386	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099017e-08	4.230e+03
387	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067963e-08	4.230e+03
388	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088217e-08	4.230e+03
389	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087984e-08	4.230e+03
390	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087487e-08	4.230e+03
391	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073186e-08	4.230e+03
392	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080122e-08	4.230e+03
393	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093698e-08	4.230e+03
394	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093613e-08	4.230e+03
395	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096121e-08	4.230e+03
396	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098133e-08	4.230e+03
397	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.100500e-08	4.230e+03
398	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089066e-08	4.230e+03
399	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.031577e-08	4.230e+03
400	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.102138e-08	4.230e+03
401	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087375e-08	4.230e+03
402	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098596e-08	4.230e+03
403	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073848e-08	4.230e+03
404	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.062549e-08	4.230e+03
405	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.033786e-08	4.230e+03
406	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094390e-08	4.230e+03
407	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089561e-08	4.230e+03
408	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097500e-08	4.230e+03
409	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.100759e-08	4.230e+03
410	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093880e-08	4.230e+03
411	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077659e-08	4.230e+03
412	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073756e-08	4.230e+03
413	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.044205e-08	4.230e+03
414	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092420e-08	4.230e+03
415	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071989e-08	4.230e+03
416	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082034e-08	4.230e+03
417	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.064523e-08	4.230e+03
418	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075884e-08	4.230e+03
419	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.057479e-08	4.230e+03
420	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083306e-08	4.230e+03
421	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080127e-08	4.230e+03
422	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097204e-08	4.230e+03
423	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086169e-08	4.230e+03
424	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101475e-08	4.230e+03
425	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.040488e-08	4.230e+03
426	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083708e-08	4.230e+03
427	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072646e-08	4.230e+03
428	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077967e-08	4.230e+03
429	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085076e-08	4.230e+03
430	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087595e-08	4.230e+03
431	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080000e-08	4.230e+03
432	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.008069e-08	4.230e+03
433	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090436e-08	4.230e+03
434	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.043352e-08	4.230e+03
435	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082187e-08	4.230e+03
436	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076994e-08	4.230e+03
437	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084809e-08	4.230e+03
438	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091235e-08	4.230e+03
439	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086226e-08	4.230e+03
440	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098214e-08	4.230e+03
441	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072102e-08	4.230e+03
442	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087907e-08	4.230e+03
443	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090800e-08	4.230e+03
444	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.006247e-08	4.230e+03
445	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.016374e-08	4.230e+03
446	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092727e-08	4.230e+03
447	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.055155e-08	4.230e+03
448	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080120e-08	4.230e+03
449	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067933e-08	4.230e+03
450	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088265e-08	4.230e+03
451	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067200e-08	4.230e+03
452	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083760e-08	4.230e+03
453	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088315e-08	4.230e+03
454	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.056304e-08	4.230e+03
455	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071671e-08	4.230e+03
456	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086515e-08	4.230e+03
457	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.064664e-08	4.230e+03
458	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.066664e-08	4.230e+03
459	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074818e-08	4.230e+03
460	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092132e-08	4.230e+03
461	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075583e-08	4.230e+03
462	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098352e-08	4.230e+03
463	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079520e-08	4.230e+03
464	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077325e-08	4.230e+03
465	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077119e-08	4.230e+03
466	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.062966e-08	4.230e+03
467	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076394e-08	4.230e+03
468	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078286e-08	4.230e+03
469	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.051109e-08	4.230e+03
470	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097396e-08	4.230e+03
471	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.056531e-08	4.230e+03
472	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072479e-08	4.230e+03
473	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.054169e-08	4.230e+03
474	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.014098e-08	4.230e+03
475	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.062196e-08	4.230e+03
476	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061028e-08	4.230e+03
477	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073705e-08	4.230e+03
478	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.102847e-08	4.230e+03
479	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087610e-08	4.230e+03
480	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077867e-08	4.230e+03
481	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.046474e-08	4.230e+03
